序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
47.0,希利創新_7-11 瑞賢,1953upload,20260204,195533,否,AM69110B63-260204195533,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,50,50,0,,,1946,1953
48.0,希利創新_7-11 愿橋,1950upload,20260204,195323,否,AM691808D2-260204195323,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
49.0,希利創新_7-11 高鳳儀,1952upload,20260204,193611,否,AM69220CFA-260204193611,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
50.0,希利創新_7-11 愿橋,1950upload,20260204,193349,否,AM693229E4-260204193349,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,30,30,0,,,1946,1950
51.0,希利創新_7-11 瑞賢,1953upload,20260204,193049,否,AM69081914-260204193049,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,40,40,0,,,1946,1953
52.0,希利創新_7-11 冠亨,1947upload,20260204,192241,否,AM691829A5-260204192241,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,100,100,0,,,1946,1947
53.0,希利創新_7-11 瑞賢,1953upload,20260204,192152,否,AM69081914-260204192152,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
54.0,希利創新_7-11 瑞賢,1953upload,20260204,192123,否,AM69110B63-260204192123,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,30,30,0,,,1946,1953
55.0,希利創新_7-11 愿橋,1950upload,20260204,192116,否,AM69223B38-260204192116,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,40,40,0,,,1946,1950
56.0,希利創新_7-11 瑞賢,1953upload,20260204,192009,否,AM69110B63-260204192009,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,70,70,0,,,1946,1953
57.0,希利創新_7-11 冠亨,1947upload,20260204,191948,否,AM691829A5-260204191948,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,60,60,0,,,1946,1947
58.0,希利創新_7-11 冠亨,1947upload,20260204,191706,否,AM691829A5-260204191706,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,60,60,0,,,1946,1947
59.0,希利創新_7-11 瑞賢,1953upload,20260204,191601,否,AM69110B63-260204191601,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,60,60,0,,,1946,1953
60.0,希利創新_7-11 冠亨,1947upload,20260204,191435,否,AM691829A5-260204191435,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,40,40,0,,,1946,1947
61.0,希利創新_7-11 瑞賢,1953upload,20260204,191341,否,AM69110B63-260204191341,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,20,20,0,,,1946,1953
62.0,希利創新_7-11 瑞賢,1953upload,20260204,191241,否,AM691A31F3-260204191241,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,20,20,0,,,1946,1953
63.0,希利創新_7-11 冠亨,1947upload,20260204,190453,否,AM691829A5-260204190453,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,20,20,0,,,1946,1947
64.0,希利創新_7-11 冠亨,1947upload,20260204,190358,否,AM691829A5-260204190358,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,20,20,0,,,1946,1947
65.0,希利創新_7-11 冠亨,1947upload,20260204,190244,否,AM690F282E-260204190244,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
66.0,希利創新_7-11 冠亨,1947upload,20260204,190143,否,AM690F282E-260204190143,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
67.0,希利創新_7-11 瑞賢,1953upload,20260204,185921,否,AM69190230-260204185921,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
68.0,希利創新_7-11 高鳳儀,1952upload,20260204,185218,否,AM691021B5-260204185218,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
69.0,希利創新_7-11 高鳳儀,1952upload,20260204,185028,否,AM69303D35-260204185028,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,60,60,0,,,1946,1952
70.0,希利創新_7-11 瑞賢,1953upload,20260204,184551,否,AM69190230-260204184551,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,120,120,0,,,1946,1953
71.0,希利創新_7-11 十興,1949upload,20260204,184231,否,AM693A1782-260204184231,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
72.0,希利創新_7-11 瑞賢,1953upload,20260204,184126,否,AM69190230-260204184126,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,70,70,0,,,1946,1953
73.0,希利創新_7-11 科有,1948upload,20260204,183402,否,AM691F15EC-260204183402,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
74.0,希利創新_7-11 高鳳儀,1952upload,20260204,183252,否,AM69220CFA-260204183252,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,20,20,0,,,1946,1952
75.0,希利創新_7-11 高鳳儀,1952upload,20260204,183059,否,AM69303D35-260204183059,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
76.0,希利創新_7-11 高鳳儀,1952upload,20260204,183018,否,AM69220CFA-260204183018,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
77.0,希利創新_7-11 高鳳儀,1952upload,20260204,182937,否,AM69303D35-260204182937,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
78.0,希利創新_7-11 瑞賢,1953upload,20260204,182907,否,AM69190230-260204182907,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,30,30,0,,,1946,1953
79.0,希利創新_7-11 愿橋,1950upload,20260204,182314,否,AM691808D2-260204182314,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
80.0,希利創新_7-11 瑞賢,1953upload,20260204,181805,否,AM69190230-260204181805,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,20,20,0,,,1946,1953
81.0,希利創新_7-11 瑞賢,1953upload,20260204,181720,否,AM69110B63-260204181720,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,20,20,0,,,1946,1953
82.0,希利創新_7-11 愿橋,1950upload,20260204,181351,否,AM691808D2-260204181351,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
83.0,希利創新_7-11 愿橋,1950upload,20260204,180442,否,AM691808D2-260204180442,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
84.0,希利創新_7-11 愿橋,1950upload,20260204,180148,否,AM69240C45-260204180148,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
85.0,希利創新_7-11 愿橋,1950upload,20260204,180053,否,AM691808D2-260204180053,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
86.0,希利創新_7-11 愿橋,1950upload,20260204,180009,否,AM691808D2-260204180009,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
87.0,希利創新_7-11 瑞賢,1953upload,20260204,170644,否,AM69081914-260204170644,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
88.0,希利創新_7-11 高鳳儀,1952upload,20260204,170631,否,AM69303D35-260204170631,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
89.0,希利創新_7-11 愿橋,1950upload,20260204,165104,否,AM691808D2-260204165104,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,40,40,0,,,1946,1950
90.0,希利創新_7-11 愿橋,1950upload,20260204,164948,否,AM69240C45-260204164948,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
91.0,希利創新_7-11 十興,1949upload,20260204,164910,否,AM693A1782-260204164910,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,20,20,0,,,1946,1949
92.0,希利創新_7-11 冠亨,1947upload,20260204,164830,否,AM69082E5C-260204164830,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
93.0,希利創新_7-11 愿橋,1950upload,20260204,164829,否,AM691808D2-260204164829,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,50,50,0,,,1946,1950
94.0,希利創新_7-11 十興,1949upload,20260204,164824,否,AM69140008-260204164824,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,20,20,0,,,1946,1949
95.0,希利創新_7-11 科有,1948upload,20260204,164747,否,AM691200AE-260204164747,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,20,20,0,,,1946,1948
96.0,希利創新_7-11 冠亨,1947upload,20260204,164725,否,AM692023CF-260204164725,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,30,30,0,,,1946,1947
97.0,希利創新_7-11 科有,1948upload,20260204,164644,否,AM691200AE-260204164644,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
98.0,希利創新_7-11 冠亨,1947upload,20260204,164545,否,AM690F282E-260204164545,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
99.0,希利創新_7-11 冠亨,1947upload,20260204,164457,否,AM692023CF-260204164457,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
100.0,希利創新_7-11 瑞賢,1953upload,20260204,163842,否,AM69081914-260204163842,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,20,20,0,,,1946,1953
101.0,希利創新_7-11 瑞賢,1953upload,20260204,163727,否,AM69081914-260204163727,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
102.0,希利創新_7-11 高鳳儀,1952upload,20260204,163643,否,AM69303D35-260204163643,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
103.0,希利創新_7-11 冠亨,1947upload,20260204,163406,否,AM69082E5C-260204163406,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
104.0,希利創新_7-11 瑞賢,1953upload,20260204,162953,否,AM69110B63-260204162953,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,20,20,0,,,1946,1953
105.0,希利創新_7-11 瑞賢,1953upload,20260204,162831,否,AM69110B63-260204162831,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
106.0,希利創新_7-11 冠亨,1947upload,20260204,155801,否,AM691829A5-260204155801,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,40,40,0,,,1946,1947
107.0,希利創新_7-11 高鳳儀,1952upload,20260204,154335,否,AM691021B5-260204154335,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,30,30,0,,,1946,1952
108.0,希利創新_7-11 高鳳儀,1952upload,20260204,154006,否,AM69303D35-260204154006,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
109.0,希利創新_7-11 瑞賢,1953upload,20260204,152530,否,AM69081914-260204152530,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
110.0,希利創新_7-11 瑞賢,1953upload,20260204,152446,否,AM69081914-260204152446,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
111.0,希利創新_7-11 瑞賢,1953upload,20260204,152402,否,AM69081914-260204152402,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
112.0,希利創新_7-11 愿橋,1950upload,20260204,152132,否,AM693229E4-260204152132,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
113.0,希利創新_7-11 愿橋,1950upload,20260204,152048,否,AM693229E4-260204152048,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
114.0,希利創新_7-11 愿橋,1950upload,20260204,151758,否,AM691808D2-260204151758,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
115.0,希利創新_7-11 冠亨,1947upload,20260204,151748,否,AM692023CF-260204151748,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
116.0,希利創新_7-11 愿橋,1950upload,20260204,151714,否,AM691808D2-260204151714,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
117.0,希利創新_7-11 愿橋,1950upload,20260204,151658,否,AM69240C45-260204151658,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
118.0,希利創新_7-11 愿橋,1950upload,20260204,151623,否,AM693229E4-260204151623,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
119.0,希利創新_7-11 愿橋,1950upload,20260204,151607,否,AM69223B38-260204151607,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,30,30,0,,,1946,1950
120.0,希利創新_7-11 愿橋,1950upload,20260204,151500,否,AM69223B38-260204151500,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
121.0,希利創新_7-11 瑞賢,1953upload,20260204,144003,否,AM69110B63-260204144003,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,20,20,0,,,1946,1953
122.0,希利創新_7-11 高鳳儀,1952upload,20260204,121548,否,AM69303D35-260204121548,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,40,40,0,,,1946,1952
123.0,希利創新_7-11 愿橋,1950upload,20260204,113135,否,AM691808D2-260204113135,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,20,20,0,,,1946,1950
124.0,希利創新_7-11 愿橋,1950upload,20260204,111134,否,AM691808D2-260204111134,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
125.0,希利創新_7-11 瑞賢,1953upload,20260204,104810,否,AM69081914-260204104810,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,80,80,0,,,1946,1953
126.0,希利創新_7-11 瑞賢,1953upload,20260204,104538,否,AM69081914-260204104538,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
127.0,希利創新_7-11 愿橋,1950upload,20260204,101422,否,AM691808D2-260204101422,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
128.0,希利創新_7-11 愿橋,1950upload,20260204,101404,否,AM69240C45-260204101404,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
129.0,希利創新_7-11 愿橋,1950upload,20260204,101233,否,AM69223B38-260204101233,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,30,30,0,,,1946,1950
