序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
11.0,希利創新_7-11 十興,1949upload,20260207,232506,否,AM69352EC3-260207232506,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
12.0,希利創新_7-11 十興,1949upload,20260207,232448,否,AM69352EC3-260207232448,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
13.0,希利創新_7-11 十興,1949upload,20260207,232432,否,AM69352EC3-260207232432,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
14.0,希利創新_7-11 十興,1949upload,20260207,232421,否,AM69352EC3-260207232421,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
15.0,希利創新_7-11 瑞賢,1953upload,20260207,230932,否,AM69081914-260207230932,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
16.0,希利創新_7-11 瑞賢,1953upload,20260207,230857,否,AM69081914-260207230857,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
17.0,希利創新_7-11 瑞賢,1953upload,20260207,230449,否,AM69081914-260207230449,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
18.0,希利創新_7-11 瑞賢,1953upload,20260207,230424,否,AM69081914-260207230424,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
19.0,希利創新_7-11 瑞賢,1953upload,20260207,230335,否,AM69081914-260207230335,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
20.0,希利創新_7-11 高鳳儀,1952upload,20260207,230328,否,AM691021B5-260207230328,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
21.0,希利創新_7-11 瑞賢,1953upload,20260207,230309,否,AM69081914-260207230309,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
22.0,希利創新_7-11 瑞賢,1953upload,20260207,230234,否,AM69081914-260207230234,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
23.0,希利創新_7-11 瑞賢,1953upload,20260207,225930,否,AM69081914-260207225930,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
24.0,希利創新_7-11 瑞賢,1953upload,20260207,225916,否,AM69081914-260207225916,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
25.0,希利創新_7-11 瑞賢,1953upload,20260207,225851,否,AM69081914-260207225851,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
26.0,希利創新_7-11 十興,1949upload,20260207,225823,否,AM69352EC3-260207225823,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
27.0,希利創新_7-11 十興,1949upload,20260207,225800,否,AM69352EC3-260207225800,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05742,卡機未結帳,,10,10,0,,,1946,1949
28.0,希利創新_7-11 愿橋,1950upload,20260207,224620,否,AM693229E4-260207224620,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
29.0,希利創新_7-11 愿橋,1950upload,20260207,224557,否,AM693229E4-260207224557,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
30.0,希利創新_7-11 愿橋,1950upload,20260207,224536,否,AM693229E4-260207224536,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
31.0,希利創新_7-11 愿橋,1950upload,20260207,224515,否,AM693229E4-260207224515,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
32.0,希利創新_7-11 愿橋,1950upload,20260207,224457,否,AM693229E4-260207224457,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
33.0,希利創新_7-11 愿橋,1950upload,20260207,223502,否,AM691808D2-260207223502,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
34.0,希利創新_7-11 愿橋,1950upload,20260207,223437,否,AM691808D2-260207223437,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
35.0,希利創新_7-11 高鳳儀,1952upload,20260207,220005,否,AM69220CFA-260207220005,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
36.0,希利創新_7-11 愿橋,1950upload,20260207,215800,否,AM69223B38-260207215800,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
37.0,希利創新_7-11 高鳳儀,1952upload,20260207,215726,否,AM69303D35-260207215726,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
38.0,希利創新_7-11 高鳳儀,1952upload,20260207,215705,否,AM69303D35-260207215705,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
39.0,希利創新_7-11 愿橋,1950upload,20260207,215048,否,AM691808D2-260207215048,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
40.0,希利創新_7-11 冠亨,1947upload,20260207,215035,否,AM690F282E-260207215035,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
41.0,希利創新_7-11 愿橋,1950upload,20260207,215020,否,AM691808D2-260207215020,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
42.0,希利創新_7-11 愿橋,1950upload,20260207,214947,否,AM691808D2-260207214947,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
43.0,希利創新_7-11 冠亨,1947upload,20260207,214938,否,AM691829A5-260207214938,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
44.0,希利創新_7-11 瑞賢,1953upload,20260207,214747,否,AM691A31F3-260207214747,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
45.0,希利創新_7-11 瑞賢,1953upload,20260207,214719,否,AM691A31F3-260207214719,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
46.0,希利創新_7-11 瑞賢,1953upload,20260207,214649,否,AM691A31F3-260207214649,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
47.0,希利創新_7-11 瑞賢,1953upload,20260207,214621,否,AM691A31F3-260207214621,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
48.0,希利創新_7-11 瑞賢,1953upload,20260207,214606,否,AM691A31F3-260207214606,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
49.0,希利創新_7-11 瑞賢,1953upload,20260207,214545,否,AM691A31F3-260207214545,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
50.0,希利創新_7-11 瑞賢,1953upload,20260207,214519,否,AM691A31F3-260207214519,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
51.0,希利創新_7-11 瑞賢,1953upload,20260207,214459,否,AM691A31F3-260207214459,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
52.0,希利創新_7-11 愿橋,1950upload,20260207,214516,否,AM691808D2-260207214516,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
53.0,希利創新_7-11 瑞賢,1953upload,20260207,214440,否,AM691A31F3-260207214440,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
54.0,希利創新_7-11 瑞賢,1953upload,20260207,214425,否,AM69110B63-260207214425,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
55.0,希利創新_7-11 瑞賢,1953upload,20260207,214413,否,AM691A31F3-260207214413,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
56.0,希利創新_7-11 高鳳儀,1952upload,20260207,214324,否,AM691021B5-260207214324,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
57.0,希利創新_7-11 冠亨,1947upload,20260207,213024,否,AM692023CF-260207213024,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
58.0,希利創新_7-11 十興,1949upload,20260207,213022,否,AM69140008-260207213022,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
59.0,希利創新_7-11 愿橋,1950upload,20260207,211845,否,AM69240C45-260207211845,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
60.0,希利創新_7-11 愿橋,1950upload,20260207,211810,否,AM69240C45-260207211810,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
61.0,希利創新_7-11 瑞賢,1953upload,20260207,210638,否,AM691A31F3-260207210638,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
62.0,希利創新_7-11 瑞賢,1953upload,20260207,210624,否,AM691A31F3-260207210624,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
63.0,希利創新_7-11 瑞賢,1953upload,20260207,210341,否,AM691A31F3-260207210341,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
64.0,希利創新_7-11 瑞賢,1953upload,20260207,210322,否,AM691A31F3-260207210322,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
65.0,希利創新_7-11 瑞賢,1953upload,20260207,210309,否,AM691A31F3-260207210309,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
66.0,希利創新_7-11 瑞賢,1953upload,20260207,210255,否,AM691A31F3-260207210255,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
67.0,希利創新_7-11 愿橋,1950upload,20260207,210238,否,AM691808D2-260207210238,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
68.0,希利創新_7-11 瑞賢,1953upload,20260207,210149,否,AM69081914-260207210149,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
69.0,希利創新_7-11 瑞賢,1953upload,20260207,210140,否,AM69081914-260207210140,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
70.0,希利創新_7-11 瑞賢,1953upload,20260207,210129,否,AM69081914-260207210129,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
71.0,希利創新_7-11 冠亨,1947upload,20260207,210222,否,AM69082E5C-260207210222,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
72.0,希利創新_7-11 冠亨,1947upload,20260207,210206,否,AM691829A5-260207210206,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
73.0,希利創新_7-11 瑞賢,1953upload,20260207,210118,否,AM69081914-260207210118,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
74.0,希利創新_7-11 瑞賢,1953upload,20260207,210102,否,AM69081914-260207210102,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
75.0,希利創新_7-11 瑞賢,1953upload,20260207,210114,否,AM691A31F3-260207210114,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
76.0,希利創新_7-11 瑞賢,1953upload,20260207,210051,否,AM69081914-260207210051,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
77.0,希利創新_7-11 瑞賢,1953upload,20260207,210039,否,AM69081914-260207210039,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
78.0,希利創新_7-11 瑞賢,1953upload,20260207,210105,否,AM691A31F3-260207210105,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
79.0,希利創新_7-11 瑞賢,1953upload,20260207,210054,否,AM691A31F3-260207210054,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
80.0,希利創新_7-11 瑞賢,1953upload,20260207,210042,否,AM691A31F3-260207210042,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
81.0,希利創新_7-11 瑞賢,1953upload,20260207,210033,否,AM691A31F3-260207210033,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
82.0,希利創新_7-11 愿橋,1950upload,20260207,210059,否,AM691808D2-260207210059,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
83.0,希利創新_7-11 愿橋,1950upload,20260207,210043,否,AM691808D2-260207210043,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
84.0,希利創新_7-11 瑞賢,1953upload,20260207,210019,否,AM69081914-260207210019,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
85.0,希利創新_7-11 瑞賢,1953upload,20260207,210002,否,AM69081914-260207210002,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
86.0,希利創新_7-11 瑞賢,1953upload,20260207,205951,否,AM69081914-260207205951,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
87.0,希利創新_7-11 瑞賢,1953upload,20260207,210022,否,AM691A31F3-260207210022,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
88.0,希利創新_7-11 瑞賢,1953upload,20260207,205914,否,AM69081914-260207205914,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
89.0,希利創新_7-11 瑞賢,1953upload,20260207,205829,否,AM69081914-260207205829,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
90.0,希利創新_7-11 瑞賢,1953upload,20260207,205814,否,AM691A31F3-260207205814,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
91.0,希利創新_7-11 瑞賢,1953upload,20260207,205805,否,AM691A31F3-260207205805,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
92.0,希利創新_7-11 瑞賢,1953upload,20260207,205815,否,AM69110B63-260207205815,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
93.0,希利創新_7-11 瑞賢,1953upload,20260207,205726,否,AM691A31F3-260207205726,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
94.0,希利創新_7-11 瑞賢,1953upload,20260207,205717,否,AM691A31F3-260207205717,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
95.0,希利創新_7-11 瑞賢,1953upload,20260207,205706,否,AM691A31F3-260207205706,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
96.0,希利創新_7-11 愿橋,1950upload,20260207,205653,否,AM69240C45-260207205653,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
97.0,希利創新_7-11 瑞賢,1953upload,20260207,205631,否,AM691A31F3-260207205631,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
98.0,希利創新_7-11 瑞賢,1953upload,20260207,205617,否,AM691A31F3-260207205617,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
99.0,希利創新_7-11 愿橋,1950upload,20260207,205614,否,AM69240C45-260207205614,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
100.0,希利創新_7-11 高鳳儀,1952upload,20260207,205343,否,AM691021B5-260207205343,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
101.0,希利創新_7-11 高鳳儀,1952upload,20260207,205320,否,AM691021B5-260207205320,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
102.0,希利創新_7-11 愿橋,1950upload,20260207,205321,否,AM69240C45-260207205321,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
103.0,希利創新_7-11 高鳳儀,1952upload,20260207,205247,否,AM691021B5-260207205247,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
104.0,希利創新_7-11 愿橋,1950upload,20260207,205237,否,AM69240C45-260207205237,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
105.0,希利創新_7-11 高鳳儀,1952upload,20260207,205135,否,AM691021B5-260207205135,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
106.0,希利創新_7-11 高鳳儀,1952upload,20260207,205109,否,AM691021B5-260207205109,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
107.0,希利創新_7-11 高鳳儀,1952upload,20260207,205051,否,AM691021B5-260207205051,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
108.0,希利創新_7-11 高鳳儀,1952upload,20260207,205035,否,AM691021B5-260207205035,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
109.0,希利創新_7-11 瑞賢,1953upload,20260207,205045,否,AM691A31F3-260207205045,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
110.0,希利創新_7-11 高鳳儀,1952upload,20260207,205015,否,AM691021B5-260207205015,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
111.0,希利創新_7-11 高鳳儀,1952upload,20260207,204954,否,AM691021B5-260207204954,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
112.0,希利創新_7-11 高鳳儀,1952upload,20260207,204926,否,AM691021B5-260207204926,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
113.0,希利創新_7-11 瑞賢,1953upload,20260207,205015,否,AM691A31F3-260207205015,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
114.0,希利創新_7-11 高鳳儀,1952upload,20260207,204900,否,AM691021B5-260207204900,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
115.0,希利創新_7-11 高鳳儀,1952upload,20260207,204828,否,AM691021B5-260207204828,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
116.0,希利創新_7-11 十興,1949upload,20260207,204445,否,AM69140008-260207204445,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
117.0,希利創新_7-11 十興,1949upload,20260207,204422,否,AM69140008-260207204422,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
118.0,希利創新_7-11 十興,1949upload,20260207,204401,否,AM69140008-260207204401,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
119.0,希利創新_7-11 十興,1949upload,20260207,204340,否,AM69140008-260207204340,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
120.0,希利創新_7-11 愿橋,1950upload,20260207,204331,否,AM69223B38-260207204331,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
121.0,希利創新_7-11 十興,1949upload,20260207,204322,否,AM69140008-260207204322,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
122.0,希利創新_7-11 十興,1949upload,20260207,204303,否,AM69140008-260207204303,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
123.0,希利創新_7-11 十興,1949upload,20260207,204206,否,AM693A1782-260207204206,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
124.0,希利創新_7-11 瑞賢,1953upload,20260207,202723,否,AM69110B63-260207202723,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
125.0,希利創新_7-11 瑞賢,1953upload,20260207,202711,否,AM69110B63-260207202711,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
126.0,希利創新_7-11 瑞賢,1953upload,20260207,202729,否,AM691A31F3-260207202729,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
127.0,希利創新_7-11 瑞賢,1953upload,20260207,202653,否,AM69110B63-260207202653,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
128.0,希利創新_7-11 瑞賢,1953upload,20260207,202639,否,AM69110B63-260207202639,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
129.0,希利創新_7-11 瑞賢,1953upload,20260207,202626,否,AM69110B63-260207202626,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
