序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
14.0,希利創新_7-11 高鳳儀,1952upload,20260205,215528,否,AM69303D35-260205215528,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
15.0,希利創新_7-11 高鳳儀,1952upload,20260205,215453,否,AM69303D35-260205215453,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
16.0,希利創新_7-11 冠亨,1947upload,20260205,212010,否,AM690F282E-260205212010,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
17.0,希利創新_7-11 冠亨,1947upload,20260205,211947,否,AM690F282E-260205211947,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
18.0,希利創新_7-11 愿橋,1950upload,20260205,211129,否,AM691808D2-260205211129,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
19.0,希利創新_7-11 愿橋,1950upload,20260205,211115,否,AM691808D2-260205211115,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
20.0,希利創新_7-11 愿橋,1950upload,20260205,211059,否,AM691808D2-260205211059,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
21.0,希利創新_7-11 愿橋,1950upload,20260205,211044,否,AM691808D2-260205211044,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
22.0,希利創新_7-11 愿橋,1950upload,20260205,211030,否,AM691808D2-260205211030,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
23.0,希利創新_7-11 愿橋,1950upload,20260205,211016,否,AM691808D2-260205211016,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
24.0,希利創新_7-11 愿橋,1950upload,20260205,210958,否,AM691808D2-260205210958,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
25.0,希利創新_7-11 愿橋,1950upload,20260205,210923,否,AM691808D2-260205210923,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
26.0,希利創新_7-11 愿橋,1950upload,20260205,210735,否,AM691808D2-260205210735,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
27.0,希利創新_7-11 愿橋,1950upload,20260205,210714,否,AM691808D2-260205210714,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
28.0,希利創新_7-11 愿橋,1950upload,20260205,210649,否,AM691808D2-260205210649,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
29.0,希利創新_7-11 愿橋,1950upload,20260205,210623,否,AM691808D2-260205210623,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
30.0,希利創新_7-11 高鳳儀,1952upload,20260205,210634,否,AM69303D35-260205210634,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
31.0,希利創新_7-11 高鳳儀,1952upload,20260205,210615,否,AM69303D35-260205210615,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
32.0,希利創新_7-11 愿橋,1950upload,20260205,210603,否,AM691808D2-260205210603,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
33.0,希利創新_7-11 愿橋,1950upload,20260205,210518,否,AM691808D2-260205210518,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
34.0,希利創新_7-11 愿橋,1950upload,20260205,210451,否,AM691808D2-260205210451,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
35.0,希利創新_7-11 愿橋,1950upload,20260205,210429,否,AM691808D2-260205210429,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
36.0,希利創新_7-11 愿橋,1950upload,20260205,210404,否,AM691808D2-260205210404,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
37.0,希利創新_7-11 愿橋,1950upload,20260205,210246,否,AM691808D2-260205210246,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
38.0,希利創新_7-11 愿橋,1950upload,20260205,210240,否,AM691808D2-260205210240,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
39.0,希利創新_7-11 愿橋,1950upload,20260205,210207,否,AM691808D2-260205210207,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
40.0,希利創新_7-11 愿橋,1950upload,20260205,210201,否,AM691808D2-260205210201,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
41.0,希利創新_7-11 冠亨,1947upload,20260205,210046,否,AM692023CF-260205210046,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
42.0,希利創新_7-11 冠亨,1947upload,20260205,210021,否,AM692023CF-260205210021,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
43.0,希利創新_7-11 冠亨,1947upload,20260205,210000,否,AM692023CF-260205210000,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
44.0,希利創新_7-11 冠亨,1947upload,20260205,205830,否,AM692023CF-260205205830,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
45.0,希利創新_7-11 冠亨,1947upload,20260205,205743,否,AM692023CF-260205205743,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
46.0,希利創新_7-11 瑞賢,1953upload,20260205,205152,否,AM69081914-260205205152,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
47.0,希利創新_7-11 十興,1949upload,20260205,204446,否,AM6924094B-260205204446,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05794,卡機未結帳,,10,10,0,,,1946,1949
48.0,希利創新_7-11 十興,1949upload,20260205,203550,否,AM693A1782-260205203550,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
49.0,希利創新_7-11 十興,1949upload,20260205,203525,否,AM693A1782-260205203525,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
50.0,希利創新_7-11 高鳳儀,1952upload,20260205,201134,否,AM69220CFA-260205201134,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
51.0,希利創新_7-11 冠亨,1947upload,20260205,200548,否,AM690F282E-260205200548,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
52.0,希利創新_7-11 冠亨,1947upload,20260205,200534,否,AM690F282E-260205200534,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
53.0,希利創新_7-11 瑞賢,1953upload,20260205,200227,否,AM69190230-260205200227,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
54.0,希利創新_7-11 瑞賢,1953upload,20260205,195823,否,AM69190230-260205195823,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
55.0,希利創新_7-11 瑞賢,1953upload,20260205,195746,否,AM69190230-260205195746,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
56.0,希利創新_7-11 瑞賢,1953upload,20260205,195719,否,AM691A31F3-260205195719,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
57.0,希利創新_7-11 瑞賢,1953upload,20260205,195649,否,AM691A31F3-260205195649,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
58.0,希利創新_7-11 瑞賢,1953upload,20260205,195720,否,AM69081914-260205195720,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
59.0,希利創新_7-11 瑞賢,1953upload,20260205,195653,否,AM69081914-260205195653,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
60.0,希利創新_7-11 瑞賢,1953upload,20260205,195631,否,AM691A31F3-260205195631,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
61.0,希利創新_7-11 瑞賢,1953upload,20260205,195612,否,AM691A31F3-260205195612,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
62.0,希利創新_7-11 瑞賢,1953upload,20260205,195556,否,AM691A31F3-260205195556,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
63.0,希利創新_7-11 瑞賢,1953upload,20260205,195524,否,AM69190230-260205195524,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
64.0,希利創新_7-11 瑞賢,1953upload,20260205,195536,否,AM691A31F3-260205195536,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
65.0,希利創新_7-11 瑞賢,1953upload,20260205,195520,否,AM691A31F3-260205195520,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
66.0,希利創新_7-11 瑞賢,1953upload,20260205,195506,否,AM69190230-260205195506,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
67.0,希利創新_7-11 瑞賢,1953upload,20260205,195453,否,AM69190230-260205195453,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
68.0,希利創新_7-11 瑞賢,1953upload,20260205,195432,否,AM69190230-260205195432,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
69.0,希利創新_7-11 瑞賢,1953upload,20260205,195435,否,AM691A31F3-260205195435,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
70.0,希利創新_7-11 瑞賢,1953upload,20260205,195403,否,AM691A31F3-260205195403,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
71.0,希利創新_7-11 瑞賢,1953upload,20260205,195350,否,AM69190230-260205195350,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
72.0,希利創新_7-11 瑞賢,1953upload,20260205,195329,否,AM69190230-260205195329,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
73.0,希利創新_7-11 瑞賢,1953upload,20260205,195311,否,AM69190230-260205195311,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
74.0,希利創新_7-11 瑞賢,1953upload,20260205,195222,否,AM69190230-260205195222,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
75.0,希利創新_7-11 瑞賢,1953upload,20260205,195236,否,AM691A31F3-260205195236,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
76.0,希利創新_7-11 瑞賢,1953upload,20260205,195215,否,AM691A31F3-260205195215,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
77.0,希利創新_7-11 瑞賢,1953upload,20260205,195149,否,AM69190230-260205195149,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
78.0,希利創新_7-11 瑞賢,1953upload,20260205,195154,否,AM691A31F3-260205195154,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
79.0,希利創新_7-11 瑞賢,1953upload,20260205,195126,否,AM691A31F3-260205195126,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
80.0,希利創新_7-11 瑞賢,1953upload,20260205,195119,否,AM69190230-260205195119,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
81.0,希利創新_7-11 瑞賢,1953upload,20260205,195058,否,AM69190230-260205195058,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
82.0,希利創新_7-11 瑞賢,1953upload,20260205,195028,否,AM69190230-260205195028,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
83.0,希利創新_7-11 瑞賢,1953upload,20260205,195003,否,AM69110B63-260205195003,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
84.0,希利創新_7-11 瑞賢,1953upload,20260205,194958,否,AM69190230-260205194958,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
85.0,希利創新_7-11 瑞賢,1953upload,20260205,194947,否,AM69110B63-260205194947,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
86.0,希利創新_7-11 瑞賢,1953upload,20260205,194931,否,AM69110B63-260205194931,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
87.0,希利創新_7-11 瑞賢,1953upload,20260205,194918,否,AM69110B63-260205194918,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
88.0,希利創新_7-11 瑞賢,1953upload,20260205,194939,否,AM69190230-260205194939,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
89.0,希利創新_7-11 瑞賢,1953upload,20260205,194831,否,AM69110B63-260205194831,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
90.0,希利創新_7-11 瑞賢,1953upload,20260205,194803,否,AM69110B63-260205194803,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
91.0,希利創新_7-11 瑞賢,1953upload,20260205,194820,否,AM691A31F3-260205194820,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
92.0,希利創新_7-11 瑞賢,1953upload,20260205,194749,否,AM69110B63-260205194749,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
93.0,希利創新_7-11 瑞賢,1953upload,20260205,194738,否,AM69110B63-260205194738,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
94.0,希利創新_7-11 瑞賢,1953upload,20260205,194713,否,AM69110B63-260205194713,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
95.0,希利創新_7-11 瑞賢,1953upload,20260205,194754,否,AM691A31F3-260205194754,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
96.0,希利創新_7-11 瑞賢,1953upload,20260205,194734,否,AM691A31F3-260205194734,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
97.0,希利創新_7-11 瑞賢,1953upload,20260205,194655,否,AM69110B63-260205194655,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
98.0,希利創新_7-11 瑞賢,1953upload,20260205,194639,否,AM69110B63-260205194639,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
99.0,希利創新_7-11 瑞賢,1953upload,20260205,194623,否,AM69110B63-260205194623,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
100.0,希利創新_7-11 瑞賢,1953upload,20260205,194607,否,AM69110B63-260205194607,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
101.0,希利創新_7-11 瑞賢,1953upload,20260205,194532,否,AM69110B63-260205194532,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
102.0,希利創新_7-11 瑞賢,1953upload,20260205,194504,否,AM69110B63-260205194504,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
103.0,希利創新_7-11 瑞賢,1953upload,20260205,194356,否,AM691A31F3-260205194356,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
104.0,希利創新_7-11 瑞賢,1953upload,20260205,194350,否,AM691A31F3-260205194350,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
105.0,希利創新_7-11 瑞賢,1953upload,20260205,194436,否,AM69110B63-260205194436,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
106.0,希利創新_7-11 瑞賢,1953upload,20260205,194403,否,AM69110B63-260205194403,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
107.0,希利創新_7-11 瑞賢,1953upload,20260205,194339,否,AM691A31F3-260205194339,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
108.0,希利創新_7-11 瑞賢,1953upload,20260205,194327,否,AM691A31F3-260205194327,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
109.0,希利創新_7-11 瑞賢,1953upload,20260205,194316,否,AM69190230-260205194316,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
110.0,希利創新_7-11 瑞賢,1953upload,20260205,194305,否,AM69190230-260205194305,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
111.0,希利創新_7-11 瑞賢,1953upload,20260205,194247,否,AM69110B63-260205194247,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
112.0,希利創新_7-11 瑞賢,1953upload,20260205,194137,否,AM69190230-260205194137,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
113.0,希利創新_7-11 冠亨,1947upload,20260205,194220,否,AM692023CF-260205194220,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
114.0,希利創新_7-11 瑞賢,1953upload,20260205,194201,否,AM69110B63-260205194201,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
115.0,希利創新_7-11 瑞賢,1953upload,20260205,194126,否,AM69190230-260205194126,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
116.0,希利創新_7-11 瑞賢,1953upload,20260205,194115,否,AM69190230-260205194115,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
117.0,希利創新_7-11 瑞賢,1953upload,20260205,194104,否,AM69190230-260205194104,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
118.0,希利創新_7-11 瑞賢,1953upload,20260205,194052,否,AM69190230-260205194052,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
119.0,希利創新_7-11 瑞賢,1953upload,20260205,193911,否,AM691A31F3-260205193911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
120.0,希利創新_7-11 瑞賢,1953upload,20260205,193858,否,AM691A31F3-260205193858,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
121.0,希利創新_7-11 瑞賢,1953upload,20260205,193845,否,AM69190230-260205193845,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
122.0,希利創新_7-11 瑞賢,1953upload,20260205,193828,否,AM69081914-260205193828,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
123.0,希利創新_7-11 瑞賢,1953upload,20260205,193817,否,AM69081914-260205193817,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
124.0,希利創新_7-11 瑞賢,1953upload,20260205,193447,否,AM691A31F3-260205193447,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
125.0,希利創新_7-11 瑞賢,1953upload,20260205,193242,否,AM69081914-260205193242,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
126.0,希利創新_7-11 愿橋,1950upload,20260205,193156,否,AM69223B38-260205193156,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
127.0,希利創新_7-11 冠亨,1947upload,20260205,193132,否,AM69082E5C-260205193132,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
128.0,希利創新_7-11 冠亨,1947upload,20260205,193118,否,AM69082E5C-260205193118,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
129.0,希利創新_7-11 高鳳儀,1952upload,20260205,193110,否,AM69220CFA-260205193110,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
