序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
25.0,希利創新_7-11 高鳳儀,1952upload,20260206,224529,否,AM691021B5-260206224529,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
26.0,希利創新_7-11 高鳳儀,1952upload,20260206,224220,否,AM691021B5-260206224220,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
27.0,希利創新_7-11 高鳳儀,1952upload,20260206,224017,否,AM69220CFA-260206224017,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
28.0,希利創新_7-11 愿橋,1950upload,20260206,223352,否,AM691808D2-260206223352,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
29.0,希利創新_7-11 愿橋,1950upload,20260206,223339,否,AM691808D2-260206223339,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
30.0,希利創新_7-11 愿橋,1950upload,20260206,223325,否,AM691808D2-260206223325,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
31.0,希利創新_7-11 愿橋,1950upload,20260206,223312,否,AM691808D2-260206223312,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
32.0,希利創新_7-11 愿橋,1950upload,20260206,223253,否,AM691808D2-260206223253,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
33.0,希利創新_7-11 瑞賢,1953upload,20260206,221634,否,AM69110B63-260206221634,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
34.0,希利創新_7-11 瑞賢,1953upload,20260206,221620,否,AM69110B63-260206221620,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
35.0,希利創新_7-11 愿橋,1950upload,20260206,221502,否,AM69223B38-260206221502,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
36.0,希利創新_7-11 愿橋,1950upload,20260206,221441,否,AM69223B38-260206221441,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
37.0,希利創新_7-11 愿橋,1950upload,20260206,221413,否,AM69223B38-260206221413,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
38.0,希利創新_7-11 愿橋,1950upload,20260206,221348,否,AM69223B38-260206221348,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
39.0,希利創新_7-11 愿橋,1950upload,20260206,221327,否,AM69223B38-260206221327,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
40.0,希利創新_7-11 愿橋,1950upload,20260206,221301,否,AM69223B38-260206221301,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
41.0,希利創新_7-11 愿橋,1950upload,20260206,221231,否,AM69223B38-260206221231,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
42.0,希利創新_7-11 愿橋,1950upload,20260206,221200,否,AM69223B38-260206221200,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
43.0,希利創新_7-11 愿橋,1950upload,20260206,221135,否,AM69223B38-260206221135,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04673,卡機未結帳,,10,10,0,,,1946,1950
44.0,希利創新_7-11 十興,1949upload,20260206,220942,否,AM69140008-260206220942,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
45.0,希利創新_7-11 冠亨,1947upload,20260206,220944,否,AM691829A5-260206220944,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
46.0,希利創新_7-11 冠亨,1947upload,20260206,220928,否,AM691829A5-260206220928,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
47.0,希利創新_7-11 瑞賢,1953upload,20260206,220942,否,AM69110B63-260206220942,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
48.0,希利創新_7-11 瑞賢,1953upload,20260206,220931,否,AM69110B63-260206220931,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
49.0,希利創新_7-11 瑞賢,1953upload,20260206,220922,否,AM69110B63-260206220922,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
50.0,希利創新_7-11 瑞賢,1953upload,20260206,220911,否,AM69110B63-260206220911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
51.0,希利創新_7-11 瑞賢,1953upload,20260206,220857,否,AM69110B63-260206220857,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
52.0,希利創新_7-11 十興,1949upload,20260206,220911,否,AM69140008-260206220911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
53.0,希利創新_7-11 冠亨,1947upload,20260206,220910,否,AM691829A5-260206220910,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
54.0,希利創新_7-11 冠亨,1947upload,20260206,220851,否,AM691829A5-260206220851,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
55.0,希利創新_7-11 冠亨,1947upload,20260206,220835,否,AM691829A5-260206220835,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
56.0,希利創新_7-11 瑞賢,1953upload,20260206,220827,否,AM69110B63-260206220827,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
57.0,希利創新_7-11 瑞賢,1953upload,20260206,220809,否,AM69110B63-260206220809,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
58.0,希利創新_7-11 十興,1949upload,20260206,220827,否,AM69140008-260206220827,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
59.0,希利創新_7-11 冠亨,1947upload,20260206,220817,否,AM691829A5-260206220817,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
60.0,希利創新_7-11 瑞賢,1953upload,20260206,220758,否,AM69110B63-260206220758,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
61.0,希利創新_7-11 瑞賢,1953upload,20260206,220744,否,AM69110B63-260206220744,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
62.0,希利創新_7-11 冠亨,1947upload,20260206,220739,否,AM691829A5-260206220739,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
63.0,希利創新_7-11 十興,1949upload,20260206,215637,否,AM693A1782-260206215637,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
64.0,希利創新_7-11 十興,1949upload,20260206,215619,否,AM693A1782-260206215619,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
65.0,希利創新_7-11 十興,1949upload,20260206,215539,否,AM693A1782-260206215539,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05747,卡機未結帳,,10,10,0,,,1946,1949
66.0,希利創新_7-11 科有,1948upload,20260206,215147,否,AM691F15EC-260206215147,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
67.0,希利創新_7-11 科有,1948upload,20260206,215041,否,AM691F15EC-260206215041,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
68.0,希利創新_7-11 科有,1948upload,20260206,215007,否,AM691F15EC-260206215007,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
69.0,希利創新_7-11 科有,1948upload,20260206,214939,否,AM691F15EC-260206214939,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
70.0,希利創新_7-11 科有,1948upload,20260206,214911,否,AM691F15EC-260206214911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
71.0,希利創新_7-11 科有,1948upload,20260206,214841,否,AM691F15EC-260206214841,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
72.0,希利創新_7-11 科有,1948upload,20260206,214522,否,AM691200AE-260206214522,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
73.0,希利創新_7-11 冠亨,1947upload,20260206,214534,否,AM691829A5-260206214534,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
74.0,希利創新_7-11 科有,1948upload,20260206,214501,否,AM691200AE-260206214501,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
75.0,希利創新_7-11 瑞賢,1953upload,20260206,214437,否,AM69081914-260206214437,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
76.0,希利創新_7-11 科有,1948upload,20260206,214434,否,AM691200AE-260206214434,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
77.0,希利創新_7-11 科有,1948upload,20260206,214341,否,AM692D244E-260206214341,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
78.0,希利創新_7-11 科有,1948upload,20260206,214233,否,AM691200AE-260206214233,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
79.0,希利創新_7-11 科有,1948upload,20260206,213927,否,AM691200AE-260206213927,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
80.0,希利創新_7-11 科有,1948upload,20260206,213901,否,AM691200AE-260206213901,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
81.0,希利創新_7-11 科有,1948upload,20260206,213843,否,AM691200AE-260206213843,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
82.0,希利創新_7-11 科有,1948upload,20260206,213635,否,AM691200AE-260206213635,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
83.0,希利創新_7-11 愿橋,1950upload,20260206,213157,否,AM691808D2-260206213157,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
84.0,希利創新_7-11 愿橋,1950upload,20260206,211543,否,AM69240C45-260206211543,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
85.0,希利創新_7-11 愿橋,1950upload,20260206,211433,否,AM69240C45-260206211433,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
86.0,希利創新_7-11 十興,1949upload,20260206,211333,否,AM69140008-260206211333,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
87.0,希利創新_7-11 十興,1949upload,20260206,211314,否,AM69140008-260206211314,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
88.0,希利創新_7-11 十興,1949upload,20260206,211258,否,AM69140008-260206211258,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
89.0,希利創新_7-11 十興,1949upload,20260206,211230,否,AM69140008-260206211230,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
90.0,希利創新_7-11 十興,1949upload,20260206,211205,否,AM69140008-260206211205,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
91.0,希利創新_7-11 十興,1949upload,20260206,211151,否,AM69140008-260206211151,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
92.0,希利創新_7-11 愿橋,1950upload,20260206,211211,否,AM69240C45-260206211211,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
93.0,希利創新_7-11 十興,1949upload,20260206,211137,否,AM69140008-260206211137,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
94.0,希利創新_7-11 十興,1949upload,20260206,211117,否,AM69140008-260206211117,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
95.0,希利創新_7-11 十興,1949upload,20260206,211058,否,AM69140008-260206211058,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
96.0,希利創新_7-11 十興,1949upload,20260206,211004,否,AM69140008-260206211004,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
97.0,希利創新_7-11 十興,1949upload,20260206,210941,否,AM69140008-260206210941,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
98.0,希利創新_7-11 十興,1949upload,20260206,210911,否,AM69140008-260206210911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05745,卡機未結帳,,10,10,0,,,1946,1949
99.0,希利創新_7-11 瑞賢,1953upload,20260206,210517,否,AM69110B63-260206210517,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
100.0,希利創新_7-11 瑞賢,1953upload,20260206,210459,否,AM69110B63-260206210459,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
101.0,希利創新_7-11 瑞賢,1953upload,20260206,210438,否,AM69110B63-260206210438,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
102.0,希利創新_7-11 瑞賢,1953upload,20260206,210415,否,AM69110B63-260206210415,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
103.0,希利創新_7-11 瑞賢,1953upload,20260206,210359,否,AM69110B63-260206210359,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
104.0,希利創新_7-11 瑞賢,1953upload,20260206,210310,否,AM691A31F3-260206210310,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
105.0,希利創新_7-11 瑞賢,1953upload,20260206,210341,否,AM69110B63-260206210341,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
106.0,希利創新_7-11 瑞賢,1953upload,20260206,210252,否,AM691A31F3-260206210252,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
107.0,希利創新_7-11 瑞賢,1953upload,20260206,210231,否,AM691A31F3-260206210231,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
108.0,希利創新_7-11 瑞賢,1953upload,20260206,210210,否,AM691A31F3-260206210210,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
109.0,希利創新_7-11 瑞賢,1953upload,20260206,210142,否,AM691A31F3-260206210142,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
110.0,希利創新_7-11 瑞賢,1953upload,20260206,210110,否,AM691A31F3-260206210110,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
111.0,希利創新_7-11 高鳳儀,1952upload,20260206,205926,否,AM691021B5-260206205926,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
112.0,希利創新_7-11 高鳳儀,1952upload,20260206,205920,否,AM691021B5-260206205920,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
113.0,希利創新_7-11 高鳳儀,1952upload,20260206,205911,否,AM691021B5-260206205911,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
114.0,希利創新_7-11 高鳳儀,1952upload,20260206,205900,否,AM691021B5-260206205900,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
115.0,希利創新_7-11 瑞賢,1953upload,20260206,205854,否,AM691A31F3-260206205854,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01974,卡機未結帳,,10,10,0,,,1946,1953
116.0,希利創新_7-11 高鳳儀,1952upload,20260206,205843,否,AM69303D35-260206205843,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
117.0,希利創新_7-11 科有,1948upload,20260206,205419,否,AM692D244E-260206205419,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
118.0,希利創新_7-11 科有,1948upload,20260206,205356,否,AM692D244E-260206205356,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
119.0,希利創新_7-11 高鳳儀,1952upload,20260206,205134,否,AM6905195C-260206205134,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
120.0,希利創新_7-11 高鳳儀,1952upload,20260206,205122,否,AM6905195C-260206205122,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
121.0,希利創新_7-11 冠亨,1947upload,20260206,205029,否,AM691829A5-260206205029,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
122.0,希利創新_7-11 冠亨,1947upload,20260206,205015,否,AM691829A5-260206205015,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
123.0,希利創新_7-11 冠亨,1947upload,20260206,204959,否,AM691829A5-260206204959,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
124.0,希利創新_7-11 冠亨,1947upload,20260206,204931,否,AM690F282E-260206204931,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05752,卡機未結帳,,10,10,0,,,1946,1947
125.0,希利創新_7-11 高鳳儀,1952upload,20260206,204808,否,AM691021B5-260206204808,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
126.0,希利創新_7-11 高鳳儀,1952upload,20260206,204757,否,AM691021B5-260206204757,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01896,卡機未結帳,,10,10,0,,,1946,1952
127.0,希利創新_7-11 愿橋,1950upload,20260206,204448,否,AM691808D2-260206204448,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
128.0,希利創新_7-11 高鳳儀,1952upload,20260206,204335,否,AM6905195C-260206204335,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
129.0,希利創新_7-11 高鳳儀,1952upload,20260206,204324,否,AM6905195C-260206204324,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
130.0,希利創新_7-11 愿橋,1950upload,20260206,204413,否,AM691808D2-260206204413,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
