序號,商店名稱,售貨員帳號,交易日期,交易時間,是否退款,交易序號,交易類別,卡號,發卡公司,卡別,發票號碼,發票類別,發票狀態,發票列印狀態,載具號碼,買方統編,卡機號碼,清分狀態,清分日期,原始金額,實際扣款金額,優惠金額,退款金額,行動支付交易序號,所屬公司ID,公司ID
21.0,希利創新_7-11 高鳳儀,1952upload,20260209,222433,否,AM6905195C-260209222433,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
22.0,希利創新_7-11 高鳳儀,1952upload,20260209,222432,否,AM6905195C-260209222432,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01887,卡機未結帳,,10,10,0,,,1946,1952
23.0,希利創新_7-11 瑞賢,1953upload,20260209,222326,否,AM69110B63-260209222326,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
24.0,希利創新_7-11 愿橋,1950upload,20260209,222331,否,AM693229E4-260209222331,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
25.0,希利創新_7-11 瑞賢,1953upload,20260209,222303,否,AM69110B63-260209222303,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
26.0,希利創新_7-11 愿橋,1950upload,20260209,221918,否,AM691808D2-260209221918,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
27.0,希利創新_7-11 愿橋,1950upload,20260209,221902,否,AM691808D2-260209221902,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
28.0,希利創新_7-11 愿橋,1950upload,20260209,221842,否,AM691808D2-260209221842,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
29.0,希利創新_7-11 愿橋,1950upload,20260209,221814,否,AM691808D2-260209221814,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
30.0,希利創新_7-11 冠亨,1947upload,20260209,220422,否,AM691829A5-260209220422,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05806,卡機未結帳,,10,10,0,,,1946,1947
31.0,希利創新_7-11 冠亨,1947upload,20260209,220116,否,AM692023CF-260209220116,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05769,卡機未結帳,,10,10,0,,,1946,1947
32.0,希利創新_7-11 愿橋,1950upload,20260209,215739,否,AM691808D2-260209215739,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
33.0,希利創新_7-11 愿橋,1950upload,20260209,215723,否,AM691808D2-260209215723,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
34.0,希利創新_7-11 愿橋,1950upload,20260209,215704,否,AM691808D2-260209215704,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01940,卡機未結帳,,10,10,0,,,1946,1950
35.0,希利創新_7-11 瑞賢,1953upload,20260209,214003,否,AM69190230-260209214003,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
36.0,希利創新_7-11 瑞賢,1953upload,20260209,213945,否,AM69190230-260209213945,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
37.0,希利創新_7-11 瑞賢,1953upload,20260209,213847,否,AM69110B63-260209213847,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
38.0,希利創新_7-11 科有,1948upload,20260209,213926,否,AM69241B85-260209213926,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05751,卡機未結帳,,10,10,0,,,1946,1948
39.0,希利創新_7-11 瑞賢,1953upload,20260209,213924,否,AM69190230-260209213924,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
40.0,希利創新_7-11 瑞賢,1953upload,20260209,213829,否,AM69110B63-260209213829,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
41.0,希利創新_7-11 瑞賢,1953upload,20260209,213805,否,AM69110B63-260209213805,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
42.0,希利創新_7-11 瑞賢,1953upload,20260209,213747,否,AM69110B63-260209213747,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
43.0,希利創新_7-11 瑞賢,1953upload,20260209,213722,否,AM69110B63-260209213722,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01976,卡機未結帳,,10,10,0,,,1946,1953
44.0,希利創新_7-11 科有,1948upload,20260209,212422,否,AM691F15EC-260209212422,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
45.0,希利創新_7-11 科有,1948upload,20260209,212406,否,AM691F15EC-260209212406,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
46.0,希利創新_7-11 高鳳儀,1952upload,20260209,212317,否,AM69303D35-260209212317,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
47.0,希利創新_7-11 高鳳儀,1952upload,20260209,212306,否,AM69303D35-260209212306,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
48.0,希利創新_7-11 高鳳儀,1952upload,20260209,212253,否,AM69303D35-260209212253,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
49.0,希利創新_7-11 高鳳儀,1952upload,20260209,212241,否,AM69303D35-260209212241,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
50.0,希利創新_7-11 高鳳儀,1952upload,20260209,212221,否,AM69303D35-260209212221,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
51.0,希利創新_7-11 高鳳儀,1952upload,20260209,212205,否,AM69303D35-260209212205,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
52.0,希利創新_7-11 高鳳儀,1952upload,20260209,212156,否,AM69303D35-260209212156,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
53.0,希利創新_7-11 高鳳儀,1952upload,20260209,212216,否,AM69220CFA-260209212216,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04664,卡機未結帳,,10,10,0,,,1946,1952
54.0,希利創新_7-11 高鳳儀,1952upload,20260209,212140,否,AM69303D35-260209212140,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
55.0,希利創新_7-11 高鳳儀,1952upload,20260209,212126,否,AM69303D35-260209212126,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
56.0,希利創新_7-11 高鳳儀,1952upload,20260209,212110,否,AM69303D35-260209212110,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
57.0,希利創新_7-11 高鳳儀,1952upload,20260209,212024,否,AM69303D35-260209212024,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
58.0,希利創新_7-11 高鳳儀,1952upload,20260209,212013,否,AM69303D35-260209212013,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
59.0,希利創新_7-11 高鳳儀,1952upload,20260209,212004,否,AM69303D35-260209212004,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
60.0,希利創新_7-11 科有,1948upload,20260209,211946,否,AM691F15EC-260209211946,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
61.0,希利創新_7-11 高鳳儀,1952upload,20260209,211931,否,AM69303D35-260209211931,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
62.0,希利創新_7-11 高鳳儀,1952upload,20260209,211920,否,AM69303D35-260209211920,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
63.0,希利創新_7-11 高鳳儀,1952upload,20260209,211906,否,AM69303D35-260209211906,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
64.0,希利創新_7-11 科有,1948upload,20260209,211927,否,AM691F15EC-260209211927,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
65.0,希利創新_7-11 科有,1948upload,20260209,211855,否,AM691F15EC-260209211855,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
66.0,希利創新_7-11 高鳳儀,1952upload,20260209,211853,否,AM69303D35-260209211853,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01825,卡機未結帳,,10,10,0,,,1946,1952
67.0,希利創新_7-11 科有,1948upload,20260209,211825,否,AM691F15EC-260209211825,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
68.0,希利創新_7-11 科有,1948upload,20260209,211804,否,AM691F15EC-260209211804,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
69.0,希利創新_7-11 科有,1948upload,20260209,211739,否,AM691F15EC-260209211739,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
70.0,希利創新_7-11 科有,1948upload,20260209,211718,否,AM691F15EC-260209211718,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
71.0,希利創新_7-11 瑞賢,1953upload,20260209,211626,否,AM69081914-260209211626,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
72.0,希利創新_7-11 瑞賢,1953upload,20260209,211608,否,AM69081914-260209211608,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
73.0,希利創新_7-11 科有,1948upload,20260209,211638,否,AM691F15EC-260209211638,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
74.0,希利創新_7-11 瑞賢,1953upload,20260209,211528,否,AM69081914-260209211528,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
75.0,希利創新_7-11 瑞賢,1953upload,20260209,211500,否,AM69081914-260209211500,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
76.0,希利創新_7-11 科有,1948upload,20260209,211523,否,AM691F15EC-260209211523,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
77.0,希利創新_7-11 瑞賢,1953upload,20260209,211444,否,AM69081914-260209211444,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
78.0,希利創新_7-11 瑞賢,1953upload,20260209,211424,否,AM69081914-260209211424,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
79.0,希利創新_7-11 瑞賢,1953upload,20260209,211407,否,AM69081914-260209211407,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
80.0,希利創新_7-11 瑞賢,1953upload,20260209,211347,否,AM69081914-260209211347,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
81.0,希利創新_7-11 瑞賢,1953upload,20260209,211312,否,AM69081914-260209211312,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
82.0,希利創新_7-11 瑞賢,1953upload,20260209,211256,否,AM69081914-260209211256,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
83.0,希利創新_7-11 科有,1948upload,20260209,211341,否,AM691200AE-260209211341,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
84.0,希利創新_7-11 瑞賢,1953upload,20260209,211239,否,AM69081914-260209211239,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
85.0,希利創新_7-11 瑞賢,1953upload,20260209,211221,否,AM69081914-260209211221,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
86.0,希利創新_7-11 瑞賢,1953upload,20260209,211134,否,AM69081914-260209211134,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
87.0,希利創新_7-11 科有,1948upload,20260209,211141,否,AM691F15EC-260209211141,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
88.0,希利創新_7-11 瑞賢,1953upload,20260209,211109,否,AM69081914-260209211109,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
89.0,希利創新_7-11 科有,1948upload,20260209,211034,否,AM691F15EC-260209211034,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
90.0,希利創新_7-11 科有,1948upload,20260209,211009,否,AM691F15EC-260209211009,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
91.0,希利創新_7-11 科有,1948upload,20260209,210946,否,AM691F15EC-260209210946,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
92.0,希利創新_7-11 科有,1948upload,20260209,210932,否,AM691F15EC-260209210932,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
93.0,希利創新_7-11 科有,1948upload,20260209,210916,否,AM691F15EC-260209210916,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
94.0,希利創新_7-11 科有,1948upload,20260209,210903,否,AM691F15EC-260209210903,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
95.0,希利創新_7-11 科有,1948upload,20260209,210852,否,AM691F15EC-260209210852,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
96.0,希利創新_7-11 科有,1948upload,20260209,210838,否,AM691F15EC-260209210838,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
97.0,希利創新_7-11 科有,1948upload,20260209,210822,否,AM691F15EC-260209210822,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
98.0,希利創新_7-11 科有,1948upload,20260209,210801,否,AM691F15EC-260209210801,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
99.0,希利創新_7-11 科有,1948upload,20260209,210745,否,AM691F15EC-260209210745,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05791,卡機未結帳,,10,10,0,,,1946,1948
100.0,希利創新_7-11 科有,1948upload,20260209,210723,否,AM692D244E-260209210723,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
101.0,希利創新_7-11 科有,1948upload,20260209,210637,否,AM691200AE-260209210637,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05760,卡機未結帳,,10,10,0,,,1946,1948
102.0,希利創新_7-11 科有,1948upload,20260209,210518,否,AM692D244E-260209210518,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
103.0,希利創新_7-11 愿橋,1950upload,20260209,205905,否,AM693229E4-260209205905,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
104.0,希利創新_7-11 愿橋,1950upload,20260209,205826,否,AM693229E4-260209205826,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
105.0,希利創新_7-11 愿橋,1950upload,20260209,205810,否,AM693229E4-260209205810,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01931,卡機未結帳,,10,10,0,,,1946,1950
106.0,希利創新_7-11 瑞賢,1953upload,20260209,205730,否,AM69081914-260209205730,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
107.0,希利創新_7-11 瑞賢,1953upload,20260209,205716,否,AM69081914-260209205716,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
108.0,希利創新_7-11 瑞賢,1953upload,20260209,205639,否,AM69081914-260209205639,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
109.0,希利創新_7-11 瑞賢,1953upload,20260209,205623,否,AM69081914-260209205623,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01977,卡機未結帳,,10,10,0,,,1946,1953
110.0,希利創新_7-11 冠亨,1947upload,20260209,204058,否,AM69082E5C-260209204058,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
111.0,希利創新_7-11 冠亨,1947upload,20260209,204044,否,AM69082E5C-260209204044,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
112.0,希利創新_7-11 冠亨,1947upload,20260209,204026,否,AM69082E5C-260209204026,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05716,卡機未結帳,,10,10,0,,,1946,1947
113.0,希利創新_7-11 愿橋,1950upload,20260209,202938,否,AM69240C45-260209202938,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
114.0,希利創新_7-11 愿橋,1950upload,20260209,202858,否,AM69240C45-260209202858,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
115.0,希利創新_7-11 愿橋,1950upload,20260209,202831,否,AM69240C45-260209202831,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
116.0,希利創新_7-11 愿橋,1950upload,20260209,202756,否,AM69240C45-260209202756,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
117.0,希利創新_7-11 愿橋,1950upload,20260209,202714,否,AM69240C45-260209202714,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q04672,卡機未結帳,,10,10,0,,,1946,1950
118.0,希利創新_7-11 科有,1948upload,20260209,202153,否,AM692D244E-260209202153,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q05758,卡機未結帳,,10,10,0,,,1946,1948
119.0,希利創新_7-11 瑞賢,1953upload,20260209,201650,否,AM69190230-260209201650,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
120.0,希利創新_7-11 瑞賢,1953upload,20260209,201644,否,AM69190230-260209201644,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
121.0,希利創新_7-11 瑞賢,1953upload,20260209,201628,否,AM69190230-260209201628,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
122.0,希利創新_7-11 瑞賢,1953upload,20260209,201616,否,AM69190230-260209201616,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
123.0,希利創新_7-11 瑞賢,1953upload,20260209,201602,否,AM69190230-260209201602,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
124.0,希利創新_7-11 瑞賢,1953upload,20260209,201553,否,AM69190230-260209201553,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
125.0,希利創新_7-11 瑞賢,1953upload,20260209,201540,否,AM69190230-260209201540,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
126.0,希利創新_7-11 瑞賢,1953upload,20260209,201531,否,AM69190230-260209201531,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
127.0,希利創新_7-11 瑞賢,1953upload,20260209,201520,否,AM69190230-260209201520,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
128.0,希利創新_7-11 瑞賢,1953upload,20260209,201511,否,AM69190230-260209201511,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
129.0,希利創新_7-11 瑞賢,1953upload,20260209,201438,否,AM69190230-260209201438,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
130.0,希利創新_7-11 瑞賢,1953upload,20260209,201425,否,AM69190230-260209201425,扣款,,現金,,,免開發票-不印收據,銷售,未列印,,,TV1Q01950,卡機未結帳,,10,10,0,,,1946,1953
